age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
18,Private,10,Never-married,Sales,Own-child,White,Female,0,0,15,United-States
38,Local-gov,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,56,United-States
22,Local-gov,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,United-States
51,Self-emp-inc,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,50,United-States
25,Local-gov,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States
52,Private,7,Separated,Machine-op-inspct,Unmarried,Black,Male,0,0,40,United-States
34,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,30,United-States
31,Private,9,Never-married,Other-service,Unmarried,Black,Female,0,0,34,United-States
34,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
32,Private,6,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,United-States
26,Private,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,Mexico
63,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States
30,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,68,United-States
21,Self-emp-not-inc,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States
31,Private,8,Separated,Transport-moving,Unmarried,Black,Male,0,0,40,United-States
29,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,3464,0,40,United-States
26,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States
33,Local-gov,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
43,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,Poland
40,Private,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
61,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,60,United-States
25,Private,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
19,Private,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,25,United-States
31,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,2407,0,65,United-States
23,Private,13,Never-married,Sales,Not-in-family,White,Female,0,0,45,United-States
46,Private,12,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
23,Private,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,35,United-States
57,Federal-gov,10,Divorced,Adm-clerical,Own-child,White,Male,0,0,40,United-States
20,Private,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
24,Private,9,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,United-States
19,Private,8,Married-spouse-absent,Other-service,Own-child,Other,Female,0,0,20,United-States
64,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States
35,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,United-States
42,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,United-States
23,Private,9,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,1,Vietnam
50,Self-emp-not-inc,6,Divorced,Sales,Not-in-family,White,Female,0,0,50,United-States
25,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
38,Private,9,Married-civ-spouse,Sales,Husband,White,Male,3464,0,40,Columbia
43,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
32,Local-gov,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States
27,Private,9,Never-married,Adm-clerical,Unmarried,Other,Female,0,0,40,United-States
40,Private,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States
48,Private,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
47,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States
36,Private,13,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States
33,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
29,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States
38,State-gov,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States
30,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,44,United-States
44,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
38,Private,11,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,36,United-States
23,Private,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States
24,Private,9,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States
47,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7688,0,55,United-States
25,Private,13,Never-married,Other-service,Not-in-family,Black,Female,0,0,24,Jamaica
44,Self-emp-inc,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States
80,Local-gov,9,Widowed,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,0,32,United-States
62,Private,3,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines
28,Private,6,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,40,United-States
35,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
24,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
38,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3137,0,45,United-States
20,Private,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
47,Private,11,Divorced,Sales,Unmarried,Black,Female,0,0,25,United-States
38,Private,10,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,35,United-States
41,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1887,45,United-States
30,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
40,Federal-gov,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
25,State-gov,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
44,Local-gov,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
48,Self-emp-inc,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,80,United-States
18,Private,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,5,United-States
42,State-gov,12,Divorced,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States
41,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
36,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States
41,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States
39,Private,10,Never-married,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,0,0,40,Philippines
18,Private,6,Never-married,Farming-fishing,Own-child,White,Male,0,0,36,United-States
35,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States
28,Private,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
51,Self-emp-not-inc,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States
30,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States
34,Private,11,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
55,Local-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
56,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,26,United-States
51,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
54,Private,10,Separated,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
18,Self-emp-not-inc,7,Never-married,Other-service,Own-child,White,Female,594,0,4,United-States
30,Self-emp-not-inc,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,Iran
45,Local-gov,14,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States
57,Private,12,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States
41,Private,9,Separated,Other-service,Unmarried,Black,Female,0,0,20,United-States
36,Private,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,45,United-States
60,Private,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
46,Private,15,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
26,Private,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States
20,Private,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States
55,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,45,United-States
30,Local-gov,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States
43,Private,9,Divorced,Adm-clerical,Other-relative,Black,Male,0,0,38,United-States
28,Self-emp-not-inc,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,7,United-States
60,Private,2,Divorced,Craft-repair,Not-in-family,Other,Male,0,0,38,Dominican-Republic
57,Private,4,Divorced,Transport-moving,Unmarried,White,Male,0,0,75,United-States
45,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,United-States
22,Self-emp-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
59,Private,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,48,United-States
61,Self-emp-inc,10,Widowed,Sales,Not-in-family,White,Female,0,0,20,United-States
22,Private,9,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0,0,80,United-States
67,Private,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,9386,0,24,Cuba
50,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,India
45,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
24,Private,13,Never-married,Sales,Own-child,White,Female,0,0,40,United-States
50,State-gov,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
38,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
17,Private,7,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States
30,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
17,Private,6,Never-married,Farming-fishing,Own-child,White,Male,0,0,20,United-States
32,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
46,Private,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam
30,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
46,Private,4,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,30,United-States
18,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States
56,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
40,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
37,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
63,Private,6,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States
38,Federal-gov,10,Divorced,Tech-support,Unmarried,Black,Female,0,0,40,United-States
55,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
32,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Germany
33,Private,9,Separated,Sales,Not-in-family,White,Female,0,0,35,United-States
27,Private,10,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States
47,Private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
34,Private,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,40,China
29,Local-gov,10,Never-married,Other-service,Own-child,White,Female,0,0,10,United-States
45,State-gov,10,Married-spouse-absent,Other-service,Other-relative,Black,Male,0,0,40,Haiti
49,Private,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
23,Private,3,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0,0,40,Mexico
36,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States
43,State-gov,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States
33,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1902,50,United-States
36,Private,10,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States
61,Private,4,Never-married,Other-service,Not-in-family,White,Male,0,0,48,United-States
23,Private,13,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,40,United-States
18,Private,7,Never-married,Other-service,Own-child,White,Male,1055,0,20,United-States
40,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States
29,Private,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,24,United-States
25,Private,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States
27,Private,9,Separated,Craft-repair,Unmarried,Black,Male,0,0,40,United-States
56,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
45,Self-emp-not-inc,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,30,United-States
49,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
63,Self-emp-not-inc,3,Never-married,Sales,Not-in-family,White,Female,0,0,3,United-States
40,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
26,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
33,Private,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States
51,Local-gov,15,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
52,Self-emp-inc,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,United-States
35,Federal-gov,9,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
41,Private,13,Separated,Prof-specialty,Not-in-family,Black,Female,99999,0,60,United-States
46,Private,13,Married-civ-spouse,Transport-moving,Husband,White,Male,15024,0,40,United-States
59,Private,8,Divorced,Transport-moving,Other-relative,Black,Male,0,0,35,United-States
29,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States
50,Private,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
55,Private,5,Married-civ-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,0,0,40,Philippines
42,Federal-gov,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
21,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Guatemala
27,Private,9,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines
52,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,United-States
62,State-gov,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
34,Self-emp-not-inc,4,Never-married,Handlers-cleaners,Unmarried,Black,Male,0,0,10,United-States
57,Private,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,30,United-States
46,Local-gov,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
61,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
45,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,50,South
22,Private,10,Separated,Other-service,Own-child,White,Female,0,0,40,United-States
39,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
17,Private,5,Never-married,Other-service,Own-child,Black,Male,0,0,26,United-States
33,Private,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,59,Mexico
57,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
39,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
35,Self-emp-inc,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,United-States
28,State-gov,10,Separated,Exec-managerial,Own-child,White,Male,0,2339,40,United-States
49,Private,9,Widowed,Craft-repair,Unmarried,Asian-Pac-Islander,Female,0,0,40,South
38,Private,7,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,32,United-States
22,Local-gov,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,20,United-States
24,Private,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States
53,Self-emp-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States
73,Self-emp-not-inc,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,6418,0,99,United-States
28,Private,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States
44,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
28,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States
18,Private,9,Never-married,Sales,Own-child,White,Female,0,0,15,United-States
37,Private,5,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,30,El-Salvador
38,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States
26,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,80,United-States
55,Private,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico
53,State-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,15024,0,35,United-States
21,Private,12,Never-married,Sales,Own-child,White,Male,0,0,40,United-States
38,Private,13,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,0,70,United-States
47,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,United-States
49,Private,9,Divorced,Other-service,Unmarried,White,Male,0,0,40,Columbia
44,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,55,United-States
40,Self-emp-inc,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States
24,Private,9,Separated,Other-service,Not-in-family,White,Male,0,0,40,United-States
19,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,26,United-States
28,Private,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
23,Private,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States
51,Private,13,Never-married,Adm-clerical,Unmarried,White,Male,0,0,20,United-States
26,Private,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,20,Canada
33,Private,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
61,State-gov,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States
18,Private,10,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States
47,State-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
61,Local-gov,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,4064,0,40,United-States
35,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
40,Private,11,Separated,Prof-specialty,Other-relative,White,Female,0,0,40,United-States
20,State-gov,12,Never-married,Other-service,Own-child,White,Male,0,1719,20,United-States
24,Self-emp-not-inc,10,Never-married,Other-service,Not-in-family,White,Female,0,0,50,United-States
26,Local-gov,13,Never-married,Prof-specialty,Own-child,Black,Female,0,0,40,United-States
29,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,55,United-States
74,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
42,Private,13,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0,0,60,United-States
44,Private,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,20,United-States
34,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
39,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
39,Federal-gov,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,50,United-States
27,Private,9,Never-married,Other-service,Own-child,White,Male,0,0,40,Mexico
32,Private,12,Divorced,Sales,Not-in-family,White,Male,2597,0,48,United-States
40,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,30,United-States
44,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,24,United-States
23,Private,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
25,Self-emp-inc,11,Never-married,Transport-moving,Unmarried,White,Male,0,0,55,United-States
69,Private,8,Married-civ-spouse,Transport-moving,Husband,White,Male,9386,0,60,United-States
52,Private,10,Never-married,Adm-clerical,Unmarried,White,Male,0,0,45,United-States
43,State-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States
53,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
28,Private,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States
41,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
57,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
39,Private,6,Never-married,Other-service,Unmarried,White,Female,0,0,25,Mexico
50,Self-emp-not-inc,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,25,United-States
57,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,42,United-States
20,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
34,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,60,United-States
22,Private,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,Mexico
33,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
30,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
37,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1672,60,United-States
46,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
52,Private,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
32,Private,13,Married-civ-spouse,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,0,0,40,China
43,Private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States
43,Local-gov,14,Divorced,Prof-specialty,Unmarried,Black,Female,9562,0,40,United-States
53,Private,3,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,Laos
17,Private,7,Never-married,Sales,Own-child,Black,Female,0,0,15,United-States
67,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,1797,0,40,United-States
37,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
38,Private,10,Divorced,Craft-repair,Own-child,White,Male,0,0,58,Poland
41,Private,9,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,48,United-States
36,Private,7,Never-married,Craft-repair,Not-in-family,Black,Female,0,0,40,United-States
45,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
43,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,United-States
53,Local-gov,14,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States
21,Private,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States
40,Private,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,48,Mexico
68,Private,5,Divorced,Farming-fishing,Not-in-family,Black,Male,0,0,20,United-States
58,Private,10,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States
26,Private,9,Never-married,Other-service,Other-relative,White,Male,0,0,30,United-States
45,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
25,Local-gov,9,Never-married,Farming-fishing,Own-child,White,Male,0,1719,16,United-States
37,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States
36,Private,10,Never-married,Protective-serv,Unmarried,Black,Female,0,0,40,United-States
41,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
32,State-gov,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,20,United-States
49,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States
24,Private,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States
48,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
18,Private,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
19,Private,10,Never-married,Sales,Not-in-family,White,Female,0,0,30,United-States
54,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
49,Local-gov,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
56,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States
45,Private,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
27,Private,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States
36,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
28,Private,2,Married-spouse-absent,Other-service,Own-child,Other,Female,0,0,35,Dominican-Republic
26,Private,6,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,40,United-States
43,Private,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
48,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,65,United-States
41,Federal-gov,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
38,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,40,United-States
39,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States
40,Private,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,45,United-States
62,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
35,State-gov,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,38,United-States
59,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,42,United-States
30,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States
42,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,32,United-States
24,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,56,United-States
22,Private,13,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,20,United-States
42,Local-gov,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States
67,Self-emp-not-inc,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
52,Private,9,Divorced,Sales,Not-in-family,White,Male,0,0,45,United-States
35,Private,13,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,40,United-States
35,Federal-gov,13,Widowed,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
35,Private,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Peru
42,Private,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,30,Mexico
25,Private,13,Never-married,Tech-support,Own-child,White,Female,0,0,16,United-States
23,Private,10,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,0,0,14,Puerto-Rico
57,State-gov,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
45,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
44,Self-emp-not-inc,10,Divorced,Other-service,Not-in-family,White,Male,0,0,45,United-States
37,Private,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
37,Federal-gov,11,Separated,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States
23,State-gov,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,10,United-States
56,Private,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
