ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size
460444,Male,Yes,60,No,Artist,0.0,Low,1.0
462209,Female,Yes,40,No,Artist,0.0,Low,1.0
464132,Male,No,28,No,Entertainment,1.0,Low,2.0
467601,Male,Yes,42,No,Artist,6.0,Low,2.0
464458,Male,No,46,Yes,Artist,1.0,Low,2.0
466346,Female,No,23,No,Healthcare,9.0,Low,4.0
465471,Male,Yes,43,Yes,Artist,0.0,Low,1.0
460179,Female,No,20,No,Entertainment,0.0,Low,6.0
459801,Female,No,27,Yes,Engineer,4.0,Low,2.0
461719,Male,Yes,82,Yes,Lawyer,0.0,Low,1.0
460831,Male,No,21,No,Healthcare,0.0,Low,4.0
464974,Male,Yes,60,No,Artist,0.0,Average,2.0
465344,Female,Yes,71,Yes,Lawyer,0.0,High,2.0
460398,Female,No,39,Yes,Entertainment,7.0,Low,1.0
459725,Female,Yes,35,Yes,Artist,1.0,Low,2.0
466580,Male,No,19,No,Healthcare,1.0,Low,4.0
464207,Male,No,53,Yes,Artist,0.0,Low,1.0
461281,Male,No,23,No,Healthcare,4.0,Low,9.0
463360,Female,Yes,50,Yes,Artist,4.0,Low,1.0
461622,Male,Yes,35,Yes,Executive,4.0,High,4.0
462911,Male,Yes,32,Yes,Doctor,11.0,Average,2.0
463963,Female,Yes,33,No,Engineer,5.0,High,3.0
467297,Female,Yes,53,Yes,Artist,1.0,Average,3.0
461744,Male,Yes,47,Yes,Artist,0.0,Average,4.0
464696,Female,No,37,Yes,Engineer,0.0,Low,1.0
460929,Male,Yes,50,Yes,Artist,0.0,Average,4.0
462840,Female,No,23,No,Healthcare,9.0,Low,3.0
460251,Female,No,30,Yes,Entertainment,9.0,Low,1.0
465476,Female,No,28,No,Healthcare,3.0,Low,2.0
461534,Male,Yes,39,Yes,Artist,1.0,Low,1.0
465097,Male,Yes,81,No,Lawyer,1.0,High,2.0
464391,Female,Yes,65,No,Engineer,0.0,Average,2.0
460833,Male,Yes,30,Yes,Healthcare,0.0,Low,2.0
464425,Male,No,40,Yes,Artist,8.0,Low,1.0
462231,Male,No,28,Yes,Artist,4.0,Low,6.0
464688,Male,Yes,28,Yes,Doctor,0.0,Low,9.0
466141,Female,Yes,60,Yes,Homemaker,1.0,Low,4.0
464435,Male,Yes,48,Yes,Entertainment,1.0,Low,3.0
467824,Male,Yes,70,Yes,Lawyer,3.0,Low,1.0
459670,Female,Yes,39,Yes,Entertainment,7.0,Average,2.0
462515,Male,Yes,42,No,Doctor,5.0,Average,5.0
461604,Male,Yes,38,No,Entertainment,1.0,Average,2.0
462472,Male,No,35,Yes,Artist,0.0,Low,1.0
465149,Male,Yes,43,Yes,Entertainment,1.0,Average,3.0
459673,Female,Yes,83,Yes,Lawyer,1.0,Low,1.0
465507,Male,Yes,43,Yes,Artist,8.0,Low,1.0
467393,Female,Yes,46,Yes,Artist,0.0,Average,4.0
460713,Male,Yes,50,Yes,Doctor,0.0,Average,3.0
465366,Female,No,38,Yes,Artist,8.0,Low,1.0
465073,Male,Yes,69,No,Executive,1.0,High,2.0
464626,Female,Yes,38,Yes,Artist,1.0,Average,2.0
465450,Female,No,26,Yes,Healthcare,0.0,Low,3.0
461157,Male,No,37,No,Healthcare,0.0,Low,5.0
465032,Male,Yes,72,Yes,Executive,0.0,High,2.0
460965,Male,Yes,52,Yes,Artist,1.0,Average,4.0
466166,Male,Yes,85,Yes,Lawyer,1.0,High,2.0
460131,Female,No,29,Yes,Healthcare,6.0,Low,3.0
465577,Male,No,26,No,Healthcare,0.0,Low,4.0
463334,Female,No,33,Yes,Doctor,0.0,Low,6.0
462100,Female,No,40,Yes,Healthcare,0.0,Low,1.0
467734,Male,Yes,79,Yes,Lawyer,2.0,High,2.0
465932,Male,No,35,No,Artist,1.0,Low,1.0
460377,Female,Yes,68,Yes,Lawyer,0.0,Low,1.0
466288,Male,Yes,36,Yes,Artist,7.0,Average,5.0
459161,Male,Yes,51,Yes,Executive,3.0,High,5.0
466959,Male,Yes,25,Yes,Artist,8.0,Low,4.0
459093,Female,Yes,39,Yes,Doctor,8.0,Average,2.0
463747,Female,Yes,35,Yes,Artist,0.0,Average,2.0
460259,Male,No,21,No,Healthcare,1.0,Low,4.0
464494,Female,Yes,55,Yes,Artist,1.0,Average,4.0
466722,Male,Yes,35,No,Executive,1.0,High,3.0
460561,Female,No,39,No,Engineer,6.0,Low,1.0
461522,Male,Yes,83,No,Executive,1.0,High,2.0
459039,Male,Yes,45,Yes,Artist,1.0,Average,2.0
459452,Male,Yes,40,Yes,Artist,9.0,Low,2.0
461713,Female,No,27,Yes,Artist,1.0,Low,5.0
461567,Male,Yes,51,No,Entertainment,7.0,Average,3.0
461495,Male,Yes,35,Yes,Artist,1.0,Average,3.0
461781,Male,Yes,57,Yes,Artist,0.0,Low,2.0
462126,Male,Yes,20,No,Healthcare,1.0,Average,4.0
461247,Female,No,49,Yes,Artist,4.0,Low,1.0
461620,Male,No,52,Yes,Entertainment,1.0,Low,2.0
463286,Male,Yes,35,Yes,Artist,1.0,Average,3.0
466553,Male,Yes,39,Yes,Healthcare,1.0,Low,3.0
466239,Male,Yes,69,Yes,Executive,0.0,Low,2.0
462393,Female,No,26,Yes,Entertainment,6.0,Low,2.0
465502,Male,Yes,36,Yes,Artist,8.0,Low,4.0
459337,Female,Yes,25,Yes,Engineer,6.0,Average,2.0
466934,Female,Yes,60,Yes,Artist,0.0,Low,1.0
467965,Female,No,37,Yes,Healthcare,1.0,Low,2.0
465840,Female,No,42,No,Artist,0.0,Low,1.0
465689,Male,No,22,No,Healthcare,9.0,Low,4.0
462982,Male,Yes,41,No,Doctor,2.0,Average,4.0
464262,Male,Yes,75,No,Executive,0.0,Low,1.0
461687,Female,Yes,77,Yes,Artist,0.0,High,2.0
464499,Male,Yes,43,Yes,Executive,1.0,High,4.0
467778,Female,No,31,Yes,Healthcare,8.0,Low,4.0
466280,Male,No,33,No,Doctor,1.0,Low,2.0
463523,Male,Yes,60,Yes,Executive,1.0,High,4.0
462937,Female,Yes,61,Yes,Artist,1.0,Low,2.0
460649,Female,No,29,No,Homemaker,8.0,Low,1.0
460911,Male,No,25,Yes,Healthcare,1.0,Low,4.0
462269,Male,Yes,83,Yes,Artist,2.0,High,2.0
459279,Female,No,38,Yes,Artist,7.0,Low,1.0
461566,Male,No,28,Yes,Artist,0.0,Low,4.0
462324,Male,Yes,65,Yes,Entertainment,0.0,High,2.0
463253,Female,Yes,61,Yes,Doctor,0.0,Average,4.0
464667,Female,Yes,51,No,Engineer,4.0,Low,2.0
462606,Male,Yes,36,No,Executive,2.0,High,3.0
466961,Female,Yes,55,Yes,Artist,2.0,Average,2.0
459585,Female,Yes,46,Yes,Artist,0.0,Average,4.0
459304,Female,Yes,43,Yes,Artist,8.0,Average,2.0
462523,Male,Yes,57,No,Doctor,4.0,Low,3.0
464805,Male,Yes,35,No,Doctor,0.0,Low,1.0
465036,Male,Yes,65,Yes,Artist,0.0,Average,2.0
467953,Female,Yes,37,Yes,Artist,0.0,Low,3.0
464381,Male,Yes,35,Yes,Artist,4.0,Average,2.0
466115,Male,Yes,37,No,Executive,1.0,Low,2.0
467606,Male,Yes,38,Yes,Executive,0.0,Average,3.0
466340,Male,No,19,No,Healthcare,1.0,Low,3.0
459916,Male,No,36,Yes,Artist,0.0,Low,1.0
462341,Male,Yes,61,Yes,Artist,2.0,Average,2.0
467613,Male,Yes,53,No,Artist,1.0,Average,6.0
462706,Male,Yes,45,Yes,Artist,0.0,Low,1.0
466393,Female,Yes,42,No,Entertainment,1.0,Low,6.0
461296,Female,Yes,83,Yes,Lawyer,0.0,High,2.0
463987,Female,No,36,Yes,Artist,0.0,Low,1.0
463073,Male,Yes,42,Yes,Artist,1.0,Average,3.0
466539,Female,Yes,80,No,Lawyer,1.0,High,2.0
463311,Female,No,18,No,Healthcare,0.0,Low,5.0
461960,Male,Yes,57,Yes,Entertainment,0.0,Low,2.0
461848,Male,No,36,No,Marketing,0.0,Low,2.0
461963,Female,No,43,Yes,Artist,8.0,Low,1.0
465477,Male,No,31,No,Healthcare,1.0,Low,3.0
466472,Male,No,38,Yes,Doctor,4.0,Low,1.0
467727,Male,Yes,45,Yes,Artist,7.0,High,4.0
459341,Male,Yes,72,Yes,Lawyer,0.0,High,2.0
466486,Female,Yes,43,Yes,Doctor,9.0,Low,2.0
460284,Female,No,29,Yes,Entertainment,8.0,Low,2.0
463704,Male,No,45,Yes,Artist,1.0,Low,2.0
467061,Female,No,29,Yes,Homemaker,13.0,Low,1.0
464545,Male,No,43,Yes,Artist,7.0,Low,3.0
464239,Female,Yes,42,No,Artist,0.0,Average,3.0
464996,Male,Yes,47,No,Entertainment,9.0,Average,6.0
461339,Male,No,26,Yes,Healthcare,1.0,Low,3.0
461581,Female,Yes,60,Yes,Lawyer,1.0,High,3.0
460623,Male,Yes,41,Yes,Executive,5.0,Low,2.0
467493,Male,Yes,47,Yes,Executive,1.0,High,4.0
467407,Male,No,27,Yes,Artist,7.0,Low,3.0
460055,Female,No,46,Yes,Artist,8.0,Low,1.0
467032,Female,No,25,Yes,Artist,2.0,Low,2.0
467225,Female,No,22,No,Healthcare,1.0,Low,3.0
466509,Male,Yes,56,No,Executive,1.0,Average,3.0
463087,Female,Yes,35,Yes,Homemaker,9.0,Average,2.0
459535,Male,Yes,50,Yes,Artist,8.0,Average,2.0
463636,Male,No,33,No,Doctor,1.0,Low,6.0
466717,Female,Yes,69,No,Entertainment,1.0,Low,2.0
466731,Female,Yes,38,Yes,Engineer,4.0,Low,2.0
466201,Male,Yes,42,Yes,Doctor,1.0,Average,5.0
467729,Male,Yes,61,Yes,Entertainment,3.0,Average,6.0
460234,Female,No,20,No,Healthcare,4.0,Low,6.0
464342,Female,Yes,46,Yes,Engineer,1.0,Average,2.0
460915,Male,Yes,40,No,Entertainment,5.0,Low,4.0
466002,Male,Yes,51,Yes,Doctor,1.0,High,2.0
459641,Female,Yes,58,Yes,Artist,4.0,Average,5.0
463995,Female,No,33,Yes,Healthcare,1.0,Low,5.0
463903,Male,No,26,No,Entertainment,0.0,Low,2.0
466378,Male,Yes,58,No,Executive,4.0,High,3.0
459270,Male,Yes,65,Yes,Homemaker,0.0,High,2.0
461257,Male,Yes,41,Yes,Engineer,1.0,Average,2.0
461667,Male,Yes,42,Yes,Doctor,0.0,Average,2.0
465214,Male,Yes,25,No,Engineer,14.0,Low,1.0
461212,Female,No,30,No,Homemaker,10.0,Low,6.0
461697,Male,Yes,79,No,Lawyer,1.0,Low,1.0
459913,Female,Yes,51,No,Healthcare,0.0,High,3.0
461288,Male,No,26,Yes,Doctor,1.0,Low,4.0
465669,Female,Yes,37,No,Entertainment,2.0,Average,4.0
460934,Female,No,25,No,Doctor,0.0,Low,2.0
466785,Male,No,41,Yes,Marketing,0.0,Low,2.0
465034,Female,Yes,83,Yes,Executive,1.0,High,3.0
463947,Male,Yes,35,Yes,Entertainment,0.0,Average,3.0
465785,Male,No,21,No,Healthcare,3.0,Low,7.0
462856,Female,No,28,Yes,Engineer,0.0,Low,3.0
459898,Male,Yes,45,Yes,Artist,0.0,Average,2.0
463790,Male,Yes,51,No,Executive,0.0,Low,4.0
465487,Male,No,25,Yes,Entertainment,1.0,Low,3.0
465147,Male,No,29,Yes,Healthcare,2.0,Low,3.0
463405,Male,Yes,45,No,Marketing,1.0,Low,2.0
464771,Female,Yes,47,No,Engineer,8.0,Average,5.0
459152,Female,No,40,Yes,Artist,8.0,Low,2.0
464605,Female,Yes,65,Yes,Lawyer,1.0,Low,1.0
466481,Male,No,40,Yes,Artist,2.0,Low,1.0
462097,Male,Yes,42,Yes,Doctor,8.0,Average,2.0
460636,Male,Yes,45,Yes,Artist,2.0,Average,3.0
463174,Female,Yes,58,Yes,Engineer,1.0,Low,1.0
463239,Female,No,30,No,Doctor,1.0,Low,3.0
460081,Male,Yes,35,Yes,Artist,10.0,High,2.0
466891,Female,Yes,53,No,Homemaker,9.0,Low,1.0
463519,Female,Yes,58,Yes,Artist,0.0,Average,2.0
467632,Female,Yes,88,Yes,Artist,1.0,High,2.0
465339,Female,No,27,No,Marketing,0.0,Low,3.0
467611,Male,No,39,Yes,Artist,9.0,Low,1.0
465481,Female,No,28,No,Artist,1.0,Low,4.0
459095,Male,Yes,35,No,Entertainment,9.0,Low,3.0
464896,Male,Yes,76,No,Executive,1.0,High,2.0
460414,Female,No,33,Yes,Healthcare,0.0,Low,1.0
461420,Female,Yes,59,Yes,Doctor,5.0,Low,2.0
463375,Female,Yes,45,Yes,Doctor,0.0,Low,1.0
463796,Female,No,33,No,Engineer,1.0,Low,3.0
459236,Female,Yes,86,No,Lawyer,0.0,High,2.0
466576,Female,No,20,No,Healthcare,0.0,Low,4.0
462012,Female,No,25,No,Healthcare,0.0,Low,8.0
462533,Female,No,33,Yes,Entertainment,0.0,Low,3.0
460171,Female,Yes,62,Yes,Artist,0.0,High,2.0
466385,Female,Yes,55,Yes,Artist,4.0,Average,4.0
465418,Male,No,39,Yes,Artist,0.0,Low,1.0
464411,Male,No,30,Yes,Healthcare,3.0,Low,6.0
463254,Female,Yes,37,No,Executive,0.0,High,2.0
461456,Female,No,40,No,Marketing,0.0,Low,1.0
461557,Male,No,38,Yes,Artist,6.0,Low,4.0
462946,Male,Yes,52,No,Artist,1.0,Low,2.0
463616,Female,Yes,48,No,Engineer,1.0,Average,5.0
462593,Female,Yes,60,No,Engineer,1.0,Average,5.0
464693,Female,No,36,Yes,Engineer,9.0,Low,1.0
459618,Male,Yes,59,Yes,Doctor,0.0,Average,2.0
466494,Male,Yes,71,No,Entertainment,0.0,Average,3.0
462432,Male,Yes,37,Yes,Executive,1.0,Average,2.0
464268,Female,No,51,Yes,Artist,0.0,Low,1.0
461305,Male,No,22,No,Healthcare,1.0,Low,3.0
462006,Male,Yes,28,Yes,Artist,1.0,Average,2.0
463917,Female,No,22,No,Healthcare,1.0,Low,8.0
463979,Female,Yes,48,Yes,Homemaker,1.0,High,2.0
465780,Female,No,23,No,Healthcare,1.0,Low,4.0
464795,Female,No,31,No,Engineer,1.0,Low,8.0
467596,Male,Yes,37,No,Artist,1.0,Low,5.0
459250,Male,Yes,50,Yes,Doctor,1.0,Average,4.0
460468,Female,No,50,Yes,Executive,1.0,Low,1.0
466131,Female,No,43,Yes,Artist,1.0,Low,1.0
461311,Male,No,20,No,Marketing,0.0,Low,4.0
464067,Female,No,28,Yes,Entertainment,0.0,Low,4.0
462299,Female,No,33,No,Healthcare,7.0,Low,6.0
466165,Female,No,49,Yes,Artist,0.0,Low,1.0
460237,Female,No,40,Yes,Healthcare,9.0,Low,1.0
459087,Female,No,21,No,Doctor,0.0,Low,3.0
464971,Female,Yes,36,No,Engineer,1.0,Low,5.0
460472,Male,Yes,49,No,Doctor,1.0,Average,3.0
461145,Female,Yes,36,Yes,Entertainment,0.0,Low,2.0
465960,Female,No,32,Yes,Marketing,8.0,Low,1.0
462561,Female,Yes,48,Yes,Artist,4.0,Average,2.0
466015,Male,Yes,69,No,Entertainment,3.0,Low,8.0
463196,Female,Yes,67,Yes,Engineer,1.0,Low,1.0
463598,Female,Yes,32,No,Engineer,3.0,Low,2.0
461988,Male,Yes,36,No,Engineer,0.0,Average,2.0
461635,Male,Yes,43,Yes,Executive,6.0,High,3.0
464687,Male,Yes,36,Yes,Artist,9.0,Average,5.0
459685,Male,Yes,36,Yes,Artist,0.0,Average,2.0
466617,Female,No,23,No,Healthcare,4.0,Low,3.0
465973,Female,Yes,50,Yes,Artist,8.0,Average,2.0
459312,Male,No,22,No,Healthcare,1.0,Low,4.0
467863,Female,Yes,35,Yes,Doctor,0.0,Average,3.0
461659,Female,Yes,52,Yes,Artist,0.0,Average,2.0
466272,Female,Yes,68,Yes,Lawyer,0.0,Average,3.0
459292,Male,No,46,Yes,Artist,1.0,Low,2.0
463710,Male,No,49,Yes,Entertainment,0.0,Low,1.0
463856,Male,Yes,37,Yes,Artist,0.0,Average,2.0
467545,Male,Yes,53,Yes,Artist,9.0,Average,2.0
466027,Female,Yes,70,No,Engineer,7.0,Low,1.0
460409,Female,No,43,Yes,Artist,8.0,Low,4.0
465342,Male,Yes,83,Yes,Executive,0.0,High,2.0
460249,Female,No,25,Yes,Entertainment,9.0,Low,2.0
464231,Male,Yes,45,Yes,Artist,0.0,Average,4.0
461676,Female,No,29,Yes,Engineer,1.0,Low,1.0
462338,Male,Yes,43,Yes,Artist,9.0,Average,2.0
467597,Female,Yes,65,Yes,Lawyer,0.0,Low,1.0
459256,Female,Yes,46,Yes,Artist,0.0,High,4.0
459962,Male,Yes,59,Yes,Artist,8.0,Low,1.0
463546,Female,No,30,Yes,Healthcare,0.0,Low,2.0
464197,Male,Yes,29,No,Healthcare,5.0,Low,2.0
465146,Male,Yes,58,Yes,Artist,9.0,Low,1.0
462412,Male,Yes,71,No,Artist,1.0,Low,5.0
464279,Male,Yes,53,No,Executive,1.0,Low,5.0
463381,Male,Yes,36,Yes,Doctor,8.0,Average,4.0
464230,Male,No,33,No,Engineer,0.0,Low,4.0
465394,Male,No,32,Yes,Engineer,0.0,Low,3.0
461105,Female,No,49,Yes,Entertainment,0.0,Low,1.0
464328,Male,Yes,84,No,Lawyer,1.0,High,2.0
462797,Male,Yes,30,Yes,Healthcare,0.0,Low,4.0
461008,Male,No,26,No,Healthcare,1.0,Low,4.0
461412,Female,Yes,41,Yes,Artist,5.0,High,3.0
462283,Male,No,25,No,Healthcare,4.0,Low,5.0
467683,Male,Yes,26,Yes,Healthcare,9.0,High,3.0
463727,Female,No,27,No,Doctor,0.0,Low,5.0
467174,Male,Yes,41,No,Executive,0.0,High,3.0
459497,Female,Yes,80,Yes,Lawyer,0.0,Low,1.0
464407,Female,Yes,50,Yes,Healthcare,1.0,Low,3.0
465116,Female,Yes,66,Yes,Artist,0.0,Low,2.0
462957,Male,Yes,58,No,Executive,1.0,High,5.0
465292,Female,No,42,Yes,Doctor,0.0,Low,3.0
464359,Female,No,37,Yes,Artist,0.0,Low,3.0
461838,Male,Yes,49,Yes,Artist,0.0,Low,1.0
464624,Male,No,39,Yes,Entertainment,3.0,Low,2.0
466705,Male,Yes,69,No,Lawyer,0.0,Low,3.0
459849,Female,Yes,50,Yes,Artist,1.0,High,5.0
463273,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0
461551,Male,Yes,61,No,Entertainment,1.0,Low,2.0
464129,Male,Yes,52,Yes,Executive,1.0,High,4.0
464031,Female,No,23,No,Healthcare,1.0,Low,4.0
466069,Female,Yes,49,Yes,Artist,0.0,High,4.0
460791,Female,No,27,Yes,Engineer,9.0,Low,7.0
464348,Male,No,43,Yes,Artist,1.0,Low,2.0
460904,Female,No,35,No,Entertainment,1.0,Low,1.0
466484,Female,Yes,52,No,Executive,1.0,Low,1.0
461674,Male,Yes,48,Yes,Executive,0.0,High,4.0
464297,Male,No,26,No,Artist,8.0,Low,5.0
462322,Female,No,49,Yes,Artist,1.0,Low,2.0
459974,Male,No,37,Yes,Entertainment,0.0,Low,1.0
461003,Male,No,30,No,Executive,13.0,Low,4.0
464939,Male,No,43,No,Entertainment,0.0,Low,1.0
461905,Female,No,42,Yes,Artist,0.0,Low,3.0
466952,Male,Yes,60,Yes,Artist,0.0,Average,2.0
460484,Female,No,23,No,Healthcare,4.0,Low,7.0
462346,Male,Yes,81,Yes,Lawyer,9.0,Low,1.0
465441,Female,Yes,45,Yes,Engineer,2.0,Low,1.0
461689,Male,No,33,Yes,Artist,1.0,Low,2.0
464846,Male,No,25,No,Entertainment,8.0,Low,2.0
462254,Male,Yes,38,No,Executive,1.0,Average,5.0
462708,Male,Yes,25,Yes,Executive,8.0,High,2.0
467806,Male,Yes,62,Yes,Artist,1.0,High,2.0
461173,Male,Yes,45,Yes,Artist,1.0,Low,4.0
465912,Female,No,63,Yes,Artist,1.0,Low,2.0
461341,Female,Yes,39,Yes,Artist,0.0,High,2.0
465135,Female,No,25,No,Engineer,1.0,Low,1.0
461654,Female,No,67,Yes,Artist,0.0,Low,1.0
459147,Male,Yes,81,Yes,Entertainment,1.0,Low,1.0
464611,Male,No,31,Yes,Artist,1.0,Low,4.0
460356,Male,No,22,No,Healthcare,1.0,Low,4.0
461591,Female,No,33,No,Engineer,1.0,Low,2.0
466505,Female,Yes,42,No,Artist,8.0,High,5.0
464717,Male,Yes,25,No,Executive,4.0,High,8.0
464620,Female,Yes,41,Yes,Artist,1.0,High,2.0
462333,Female,Yes,40,Yes,Artist,1.0,Low,1.0
463910,Female,Yes,50,Yes,Artist,0.0,Average,2.0
459262,Female,No,31,No,Entertainment,9.0,Low,4.0
467808,Female,Yes,63,Yes,Artist,0.0,Average,2.0
460992,Male,Yes,57,No,Executive,0.0,High,4.0
459950,Female,No,40,Yes,Artist,0.0,Low,1.0
467461,Female,Yes,45,Yes,Artist,8.0,High,3.0
464177,Male,No,25,Yes,Healthcare,1.0,Low,3.0
463918,Female,No,22,No,Healthcare,0.0,Low,4.0
464326,Female,No,38,Yes,Artist,1.0,Low,3.0
465612,Male,Yes,37,Yes,Artist,9.0,Average,2.0
463872,Male,Yes,78,No,Lawyer,1.0,High,2.0
466883,Female,Yes,37,Yes,Artist,2.0,Average,2.0
467477,Male,Yes,43,Yes,Healthcare,5.0,Average,2.0
461307,Male,No,23,No,Healthcare,1.0,Low,4.0
463509,Male,No,43,No,Artist,0.0,Low,1.0
461470,Male,Yes,43,Yes,Artist,2.0,Average,2.0
466138,Male,Yes,71,No,Lawyer,3.0,High,2.0
460034,Female,Yes,38,Yes,Artist,8.0,Low,1.0
465088,Male,Yes,48,Yes,Executive,9.0,High,4.0
462375,Male,Yes,53,Yes,Artist,1.0,Average,3.0
466337,Female,Yes,41,No,Engineer,0.0,Low,2.0
465924,Female,No,28,Yes,Marketing,0.0,Low,2.0
465788,Male,No,22,No,Healthcare,1.0,Low,6.0
463934,Female,Yes,43,Yes,Artist,3.0,Average,2.0
466728,Male,Yes,28,No,Doctor,0.0,Average,2.0
461737,Female,Yes,48,Yes,Doctor,1.0,Average,6.0
460972,Male,Yes,42,Yes,Artist,14.0,Low,2.0
461210,Female,No,38,Yes,Healthcare,0.0,Low,4.0
463111,Female,No,42,Yes,Engineer,6.0,Low,3.0
465513,Male,No,43,Yes,Entertainment,1.0,Low,2.0
461732,Female,Yes,46,Yes,Artist,1.0,Average,2.0
459647,Female,No,43,Yes,Engineer,1.0,Low,2.0
460257,Female,No,28,Yes,Healthcare,1.0,Low,6.0
464437,Female,Yes,48,Yes,Engineer,0.0,Average,4.0
461544,Male,Yes,82,No,Lawyer,1.0,High,2.0
462749,Male,Yes,49,Yes,Artist,1.0,Low,2.0
461472,Female,Yes,41,Yes,Artist,0.0,Average,2.0
467659,Male,Yes,66,Yes,Entertainment,0.0,Average,2.0
466859,Male,No,22,No,Healthcare,0.0,Low,5.0
460101,Female,No,31,Yes,Healthcare,9.0,Low,3.0
461885,Female,Yes,49,Yes,Artist,3.0,High,5.0
460982,Male,Yes,77,No,Lawyer,1.0,High,2.0
460503,Male,No,41,Yes,Entertainment,0.0,Low,2.0
460814,Male,Yes,78,No,Entertainment,0.0,Low,1.0
459981,Male,No,41,Yes,Artist,7.0,Low,1.0
463776,Female,Yes,39,Yes,Artist,3.0,Average,2.0
467746,Male,Yes,50,Yes,Executive,0.0,High,3.0
460151,Male,Yes,35,Yes,Artist,3.0,Average,2.0
467145,Female,Yes,52,Yes,Doctor,1.0,Average,3.0
461101,Female,Yes,50,Yes,Engineer,4.0,Average,4.0
461424,Male,Yes,63,No,Healthcare,0.0,Average,4.0
464237,Female,Yes,47,Yes,Artist,0.0,Low,3.0
459995,Female,No,38,No,Artist,4.0,Low,2.0
465896,Male,No,32,No,Doctor,2.0,Low,2.0
463639,Male,No,31,No,Healthcare,0.0,Low,6.0
463292,Male,Yes,36,No,Executive,1.0,High,3.0
462484,Male,Yes,67,Yes,Artist,0.0,Low,1.0
465198,Male,Yes,53,Yes,Entertainment,8.0,Average,4.0
467820,Male,Yes,51,Yes,Artist,0.0,Low,1.0
465817,Male,Yes,56,No,Executive,0.0,Low,2.0
464244,Male,Yes,72,Yes,Executive,1.0,High,4.0
465717,Female,Yes,42,Yes,Artist,2.0,Average,2.0
460461,Female,Yes,26,No,Homemaker,9.0,Average,2.0
466931,Male,No,37,Yes,Entertainment,1.0,Low,2.0
461106,Male,No,18,No,Healthcare,1.0,Low,4.0
463379,Male,No,29,No,Marketing,1.0,Low,7.0
459331,Female,No,70,Yes,Lawyer,0.0,Low,1.0
466396,Female,No,19,No,Healthcare,1.0,Low,5.0
463135,Male,Yes,46,Yes,Artist,5.0,Average,2.0
463418,Male,Yes,53,No,Executive,1.0,High,4.0
467300,Female,Yes,50,Yes,Artist,0.0,Low,1.0
465518,Female,Yes,43,Yes,Artist,1.0,Average,3.0
461964,Female,No,23,No,Healthcare,0.0,Low,4.0
463190,Female,Yes,61,Yes,Artist,0.0,Average,2.0
461771,Male,Yes,27,Yes,Doctor,9.0,Average,2.0
466082,Female,Yes,83,Yes,Lawyer,1.0,Low,1.0
461241,Male,Yes,32,Yes,Healthcare,5.0,Low,2.0
460741,Male,Yes,58,Yes,Artist,1.0,Average,5.0
461752,Male,Yes,67,Yes,Doctor,1.0,Average,3.0
461030,Female,No,19,No,Healthcare,8.0,Low,5.0
459097,Male,Yes,88,Yes,Lawyer,0.0,High,2.0
464615,Male,Yes,35,Yes,Artist,7.0,Low,2.0
460928,Male,Yes,45,Yes,Artist,0.0,Average,4.0
467682,Female,Yes,35,Yes,Artist,9.0,Average,4.0
463480,Female,Yes,27,No,Healthcare,0.0,Low,2.0
462370,Male,Yes,35,Yes,Executive,4.0,High,3.0
459148,Female,No,20,No,Healthcare,2.0,Low,3.0
462588,Male,Yes,41,No,Entertainment,12.0,Average,3.0
466102,Female,No,33,No,Healthcare,1.0,Low,6.0
464482,Male,Yes,58,Yes,Artist,0.0,Low,1.0
463078,Male,Yes,86,No,Executive,0.0,High,2.0
464646,Male,Yes,61,No,Engineer,7.0,Average,5.0
461151,Male,No,32,Yes,Artist,0.0,Low,3.0
466397,Male,No,20,No,Healthcare,0.0,Low,3.0
463743,Male,No,32,No,Artist,0.0,Low,4.0
467753,Female,Yes,69,No,Artist,0.0,High,2.0
465666,Female,No,35,Yes,Entertainment,9.0,Low,4.0
463105,Female,No,72,Yes,Lawyer,1.0,Low,2.0
465280,Female,Yes,37,Yes,Artist,0.0,Low,1.0
465578,Male,No,33,Yes,Healthcare,4.0,Low,1.0
466560,Male,Yes,40,No,Executive,0.0,Average,4.0
459897,Female,Yes,55,Yes,Artist,1.0,Low,2.0
466440,Male,Yes,23,No,Executive,1.0,High,9.0
464647,Female,Yes,51,No,Doctor,1.0,High,1.0
460851,Male,Yes,69,No,Doctor,0.0,Average,3.0
467122,Female,Yes,73,No,Lawyer,0.0,High,2.0
460462,Female,No,20,No,Marketing,1.0,Low,3.0
459440,Female,No,53,Yes,Artist,1.0,Low,1.0
459521,Female,Yes,46,Yes,Artist,0.0,Average,4.0
465772,Female,Yes,53,Yes,Engineer,0.0,Low,4.0
462218,Male,Yes,53,No,Executive,0.0,Average,5.0
467673,Male,Yes,50,No,Executive,0.0,High,4.0
461295,Female,Yes,66,Yes,Artist,1.0,Average,3.0
466035,Female,Yes,86,Yes,Lawyer,1.0,Low,2.0
459830,Female,No,27,Yes,Doctor,8.0,Low,1.0
462080,Female,No,42,Yes,Artist,8.0,Low,1.0
459330,Male,No,33,No,Marketing,11.0,Low,9.0
467058,Male,Yes,82,No,Executive,1.0,High,2.0
461122,Male,Yes,26,No,Entertainment,8.0,Low,2.0
464886,Male,Yes,38,Yes,Engineer,0.0,Average,4.0
